,Unnamed: 0.1,Unnamed: 0,date,open,close,high,low,volumme
2647,1036.0,,2022-06-21 00:00:00,24.174,24.606,24.606,24.174,0
2648,1037.0,,2022-06-22 00:00:00,24.219,24.277,24.277,24.219,0
2649,1038.0,,2022-06-23 00:00:00,23.956,23.575,23.956,23.575,0
2650,1039.0,,2022-06-24 00:00:00,23.146,23.685,23.685,23.146,0
2651,1040.0,,2022-06-27 00:00:00,24.095,23.807,24.095,23.807,0
2652,1041.0,,2022-06-28 00:00:00,24.09,23.551,24.09,23.551,0
2653,1042.0,,2022-06-29 00:00:00,23.246,22.914,23.246,22.914,0
2654,1043.0,,2022-06-30 00:00:00,22.944,22.389,22.944,22.389,0
2655,1044.0,,2022-07-01 00:00:00,21.79,22.679,22.679,21.677,4993
2656,1045.0,,2022-07-04 00:00:00,22.721,22.769,22.769,22.721,0
2657,1046.0,,2022-07-05 00:00:00,22.859,21.395,22.859,21.206,15699
2658,1047.0,,2022-07-06 00:00:00,21.375,20.805,21.375,20.805,5230
2659,1048.0,,2022-07-07 00:00:00,21.396,21.427,21.427,21.396,0
2660,1049.0,,2022-07-08 00:00:00,21.586,21.685,21.685,21.586,0
2661,1050.0,,2022-07-11 00:00:00,21.321,21.375,21.375,21.321,5236
2662,1051.0,,2022-07-12 00:00:00,21.163,21.176,21.176,21.163,0
2663,1052.0,,2022-07-13 00:00:00,20.731,21.277,21.277,20.731,0
2664,1053.0,,2022-07-14 00:00:00,20.868,20.198,20.868,19.798,10979
2665,1054.0,,2022-07-15 00:00:00,20.121,20.136,20.136,20.121,0
2666,1055.0,,2022-07-19 00:00:00,20.359,20.685,20.685,20.359,0
2667,1056.0,,2022-07-20 00:00:00,20.43,20.238,20.43,20.238,0
2668,1057.0,,2022-07-21 00:00:00,19.745,20.03,20.151,19.745,6348
2669,1058.0,,2022-07-22 00:00:00,20.03,20.339,20.339,20.03,0
2670,1059.0,,2022-07-25 00:00:00,19.981,19.291,19.981,19.139,5794
2671,1060.0,,2022-07-26 00:00:00,19.315,19.464,19.464,19.315,0
2672,1061.0,,2022-07-27 00:00:00,19.697,19.566,19.697,19.566,0
2673,1062.0,,2022-07-28 00:00:00,20.005,20.389,20.389,20.005,6241
2674,1063.0,,2022-07-29 00:00:00,20.577,20.322,20.577,20.322,0
2675,1064.0,,2022-08-01 00:00:00,20.496,20.413,20.496,20.413,0
2676,1065.0,,2022-08-02 00:00:00,20.493,20.817,20.817,20.493,5541
2677,1066.0,,2022-08-03 00:00:00,20.39,19.694,20.39,19.694,0
2678,1067.0,,2022-08-04 00:00:00,19.868,20.327,20.495,19.868,6233
2679,1068.0,,2022-08-05 00:00:00,20.369,19.923,20.369,19.923,0
2680,1069.0,,2022-08-08 00:00:00,20.291,20.904,20.904,20.291,5653
2681,1070.0,,2022-08-09 00:00:00,20.724,20.491,20.724,20.491,0
2682,1071.0,,2022-08-10 00:00:00,20.689,21.163,21.163,20.689,0
2683,1072.0,,2022-08-11 00:00:00,20.925,20.933,20.933,20.925,0
2684,1073.0,,2022-08-12 00:00:00,20.837,21.122,21.122,20.837,0
2685,1074.0,,2022-08-15 00:00:00,20.956,20.736,20.956,20.736,0
2686,1075.0,,2022-08-16 00:00:00,20.83,20.763,20.83,20.763,0
2687,1076.0,,2022-08-17 00:00:00,20.963,20.266,20.963,20.258,11800
2688,1077.0,,2022-08-18 00:00:00,20.086,20.254,20.254,20.086,0
2689,1078.0,,2022-08-19 00:00:00,20.126,19.914,20.126,19.914,0
2690,1079.0,,2022-08-22 00:00:00,19.637,19.741,19.741,19.637,0
2691,1080.0,,2022-08-23 00:00:00,19.755,20.195,20.195,19.755,0
2692,1081.0,,2022-08-24 00:00:00,20.083,20.316,20.316,20.083,0
2693,1082.0,,2022-08-25 00:00:00,20.659,20.279,20.659,20.279,0
2694,1083.0,,2022-08-26 00:00:00,20.475,19.686,20.475,19.639,5898
2695,1084.0,,2022-08-29 00:00:00,19.503,19.503,19.503,19.503,11976
2696,1085.0,,2022-08-30 00:00:00,19.207,18.826,19.207,18.826,0
2697,1086.0,,2022-08-31 00:00:00,18.826,18.768,18.826,18.768,0
2698,1087.0,,2022-09-01 00:00:00,18.361,18.028,18.361,18.028,0
2699,1088.0,,2022-09-02 00:00:00,18.014,18.722,18.722,18.014,0
2700,1089.0,,2022-09-05 00:00:00,18.582,18.604,18.604,18.582,0
2701,1090.0,,2022-09-06 00:00:00,18.796,18.568,18.796,18.568,0
2702,1091.0,,2022-09-07 00:00:00,18.307,18.934,18.934,18.307,0
2703,1092.0,,2022-09-08 00:00:00,19.181,19.088,19.181,18.823,6049
2704,1093.0,,2022-09-09 00:00:00,19.498,19.565,19.565,19.498,0
2705,1094.0,,2022-09-12 00:00:00,19.796,20.162,20.162,19.796,0
2706,1095.0,,2022-09-13 00:00:00,20.008,19.516,20.008,19.516,0
2707,1096.0,,2022-09-14 00:00:00,19.278,19.464,19.464,19.278,0
2708,1097.0,,2022-09-15 00:00:00,19.213,18.805,19.213,18.805,0
2709,1098.0,,2022-09-16 00:00:00,18.62,19.05,19.05,18.62,515
2710,1099.0,,2022-09-19 00:00:00,18.763,19.195,19.195,18.763,0
2711,1100.0,,2022-09-20 00:00:00,19.386,18.746,19.386,18.746,0
2712,1101.0,,2022-09-21 00:00:00,19.003,18.8,19.003,18.8,0
2713,1102.0,,2022-09-22 00:00:00,18.595,18.87,18.87,18.595,0
2714,1103.0,,2022-09-23 00:00:00,18.743,17.774,18.743,17.649,67
2715,1104.0,,2022-09-26 00:00:00,17.685,17.679,17.685,17.679,0
2716,1105.0,,2022-09-27 00:00:00,17.704,17.691,17.704,17.691,0
2717,1106.0,,2022-09-28 00:00:00,17.379,18.398,18.398,17.379,0
2718,1107.0,,2022-09-29 00:00:00,18.513,18.886,18.886,18.513,0
2719,1108.0,,2022-09-30 00:00:00,19.142,19.579,19.579,19.142,0
2720,1109.0,,2022-10-03 00:00:00,19.355,20.076,20.076,19.355,10561
2721,1110.0,,2022-10-04 00:00:00,20.427,20.969,20.969,20.427,5473
2722,1111.0,,2022-10-05 00:00:00,20.688,20.161,20.688,20.161,18203
2723,1112.0,,2022-10-06 00:00:00,20.454,20.218,20.454,20.102,16663
2724,1113.0,,2022-10-07 00:00:00,20.449,19.935,20.449,19.935,0
2725,1114.0,,2022-10-10 00:00:00,19.405,19.464,19.464,19.405,0
2726,1115.0,,2022-10-11 00:00:00,19.224,19.531,19.531,19.224,245
2727,1116.0,,2022-10-12 00:00:00,19.24,18.999,19.24,18.999,0
2728,1117.0,,2022-10-13 00:00:00,19.02,18.734,19.02,18.734,0
2729,1118.0,,2022-10-14 00:00:00,19.112,18.23,19.112,18.23,0
2730,1119.0,,2022-10-17 00:00:00,18.371,18.909,18.909,18.371,0
2731,1120.0,,2022-10-18 00:00:00,18.931,18.815,18.931,18.815,0
2732,1121.0,,2022-10-19 00:00:00,18.726,18.482,18.726,18.482,0
2733,1122.0,,2022-10-20 00:00:00,18.366,18.943,18.943,18.366,0
2734,1123.0,,2022-10-21 00:00:00,18.48,19.029,19.029,18.48,0
2735,1124.0,,2022-10-24 00:00:00,19.498,19.152,19.498,19.152,0
2736,1125.0,,2022-10-25 00:00:00,19.249,19.466,19.466,19.249,0
2737,1126.0,,2022-10-26 00:00:00,19.799,20.256,20.256,19.799,0
2738,1127.0,,2022-10-27 00:00:00,20.065,20.127,20.127,20.065,0
2739,1128.0,,2022-10-28 00:00:00,19.695,19.381,19.695,19.381,0
2740,1129.0,,2022-10-31 00:00:00,19.591,19.421,19.591,19.421,0
2741,1130.0,,2022-11-01 00:00:00,19.795,19.754,19.795,19.754,0
2742,1131.0,,2022-11-02 00:00:00,19.813,19.307,19.813,19.307,0
2743,1132.0,,2022-11-03 00:00:00,18.433,17.937,18.433,17.937,5000
2744,1133.0,,2022-11-04 00:00:00,18.264,19.414,19.414,18.264,6410
2745,1134.0,,2022-11-07 00:00:00,19.45,19.932,19.932,19.45,101
2746,1135.0,,2022-11-08 00:00:00,19.858,21.375,21.375,19.858,0
2747,1136.0,,2022-11-09 00:00:00,21.247,21.327,21.327,21.247,0
2748,1137.0,,2022-11-10 00:00:00,20.954,22.152,22.152,20.954,0
2749,1138.0,,2022-11-11 00:00:00,22.467,22.121,22.467,22.121,254
2750,1139.0,,2022-11-14 00:00:00,22.225,22.112,22.225,22.112,0
2751,1140.0,,2022-11-15 00:00:00,22.498,22.015,22.498,22.015,0
2752,1141.0,,2022-11-16 00:00:00,22.096,22.043,22.096,21.986,4500
2753,1142.0,,2022-11-17 00:00:00,21.699,21.261,21.699,21.261,0
2754,1143.0,,2022-11-18 00:00:00,21.468,21.357,21.468,21.357,0
2755,1144.0,,2022-11-21 00:00:00,21.393,21.192,21.393,21.192,468
2756,1145.0,,2022-11-22 00:00:00,21.579,22.155,22.155,21.579,0
2757,1146.0,,2022-11-23 00:00:00,22.555,22.279,22.555,22.279,0
2758,1147.0,,2022-11-24 00:00:00,22.653,22.768,22.768,22.653,0
2759,1148.0,,2022-11-25 00:00:00,22.655,22.51,22.655,22.51,0
2760,1149.0,,2022-11-28 00:00:00,22.325,22.325,22.325,22.325,0
2761,1150.0,,2022-11-30 00:00:00,22.256,22.722,22.722,22.256,107
2762,1151.0,,2022-12-01 00:00:00,22.856,22.856,22.856,22.856,0
2763,1152.0,,2022-12-02 00:00:00,23.452,23.452,23.452,23.452,0
2764,1153.0,,2022-12-05 00:00:00,23.512,23.512,23.512,23.512,0
2765,1154.0,,2022-12-06 00:00:00,22.911,22.911,22.911,22.911,0
2766,1155.0,,2022-12-07 00:00:00,22.679,22.679,22.679,22.679,0
2767,1156.0,,2022-12-08 00:00:00,22.979,22.979,22.979,22.979,0
2768,1157.0,,2022-12-09 00:00:00,23.095,23.095,23.095,23.095,0
2769,1158.0,,2022-12-12 00:00:00,22.599,22.599,22.599,22.599,0
2770,1159.0,,2022-12-13 00:00:00,22.715,22.715,22.715,22.715,0
2771,1160.0,,2022-12-14 00:00:00,23.116,23.116,23.116,23.116,0
2772,1161.0,,2022-12-15 00:00:00,22.544,22.544,22.544,22.544,0
2773,1162.0,,2022-12-16 00:00:00,21.966,21.966,21.966,21.966,0
2774,1163.0,,2022-12-19 00:00:00,22.138,22.138,22.138,22.138,0
2775,1164.0,,2022-12-20 00:00:00,21.95,21.95,21.95,21.95,0
2776,1165.0,,2022-12-21 00:00:00,22.759,22.759,22.759,22.759,0
2777,1166.0,,2022-12-22 00:00:00,23.056,23.056,23.056,23.056,0
2778,1167.0,,2022-12-23 00:00:00,23.067,23.067,23.067,23.067,0
2779,1168.0,,2022-12-27 00:00:00,23.301,23.301,23.301,23.301,0
2780,1169.0,,2022-12-28 00:00:00,23.535,23.535,23.535,23.535,0
2781,1170.0,,2022-12-29 00:00:00,22.911,22.911,22.911,22.911,0
2782,1171.0,,2022-12-30 00:00:00,22.926,22.926,22.926,22.926,0
2783,1172.0,,2023-01-02 00:00:00,22.907,22.907,22.907,22.907,0
2784,1173.0,,2023-01-03 00:00:00,23.328,23.328,23.328,23.328,0
2785,1174.0,,2023-01-04 00:00:00,24.03,24.283,24.283,24.03,5605
2786,1175.0,,2023-01-05 00:00:00,24.47,24.47,24.47,24.47,1
2787,1176.0,,2023-01-06 00:00:00,24.714,25.088,25.088,24.714,4496
2788,1177.0,,2023-01-09 00:00:00,25.255,25.255,25.255,25.255,0
2789,1178.0,,2023-01-10 00:00:00,24.85,24.85,24.85,24.85,0
2790,1179.0,,2023-01-11 00:00:00,25.502,25.502,25.502,25.502,0
2791,1180.0,,2023-01-12 00:00:00,25.284,25.284,25.284,25.284,0
2792,1181.0,,2023-01-13 00:00:00,25.575,25.954,25.954,25.575,4461
2793,1182.0,,2023-01-16 00:00:00,25.752,25.752,25.752,25.752,0
2794,1183.0,,2023-01-17 00:00:00,25.552,25.552,25.552,25.552,0
2795,1184.0,,2023-01-18 00:00:00,25.061,25.061,25.061,25.061,0
2796,1185.0,,2023-01-19 00:00:00,24.94,24.94,24.94,24.94,0
2797,1186.0,,2023-01-20 00:00:00,25.431,25.431,25.431,25.431,0
2798,1187.0,,2023-01-23 00:00:00,25.565,25.565,25.565,25.565,0
2799,1188.0,,2023-01-24 00:00:00,26.025,25.896,26.025,25.896,250
2800,1189.0,,2023-01-25 00:00:00,25.822,25.822,25.822,25.822,0
2801,1190.0,,2023-01-26 00:00:00,26.355,26.417,26.417,26.355,4755
2802,1191.0,,2023-01-27 00:00:00,25.948,25.948,25.948,25.948,0
2803,1192.0,,2023-01-30 00:00:00,25.59,25.59,25.59,25.59,0
2804,1193.0,,2023-01-31 00:00:00,25.195,25.195,25.195,25.195,0
2805,1194.0,,2023-02-01 00:00:00,25.355,25.355,25.355,25.355,0
2806,1195.0,,2023-02-02 00:00:00,26.129,25.323,26.129,25.128,15303
2807,1196.0,,2023-02-03 00:00:00,25.195,25.195,25.195,25.195,0
2808,1197.0,,2023-02-06 00:00:00,24.342,24.342,24.342,24.342,0
2809,1198.0,,2023-02-07 00:00:00,24.077,24.077,24.077,24.077,0
2810,1199.0,,2023-02-08 00:00:00,24.462,24.462,24.462,24.462,0
2811,1200.0,,2023-02-09 00:00:00,24.149,24.149,24.149,24.149,0
2812,1201.0,,2023-02-10 00:00:00,23.666,23.666,23.666,23.666,0
2813,1202.0,,2023-02-13 00:00:00,23.311,23.311,23.311,23.311,0
2814,1203.0,,2023-02-14 00:00:00,23.377,23.377,23.377,23.377,0
2815,1204.0,,2023-02-15 00:00:00,22.645,22.645,22.645,22.645,0
2816,1205.0,,2023-02-16 00:00:00,22.718,22.718,22.718,22.718,0
2817,1206.0,,2023-02-17 00:00:00,22.159,22.31,22.31,22.159,4966
2818,1207.0,,2023-02-20 00:00:00,22.379,22.379,22.379,22.379,0
2819,1208.0,,2023-02-21 00:00:00,22.113,22.264,22.321,22.113,10951
2820,1209.0,,2023-02-22 00:00:00,22.023,22.023,22.023,22.023,0
2821,1210.0,,2023-02-23 00:00:00,21.654,21.654,21.654,21.654,0
2822,1211.0,,2023-02-24 00:00:00,21.213,21.16,21.213,21.16,5226
2823,1212.0,,2023-02-27 00:00:00,21.264,21.264,21.264,21.264,0
2824,1213.0,,2023-02-28 00:00:00,21.223,21.223,21.223,21.223,0
2825,1214.0,,2023-03-01 00:00:00,21.76,22.157,22.247,21.76,12311
2826,1215.0,,2023-03-02 00:00:00,21.992,22.098,22.098,21.992,356
2827,1216.0,,2023-03-03 00:00:00,22.304,22.434,22.434,22.304,5018
2828,1217.0,,2023-03-06 00:00:00,22.319,22.319,22.319,22.319,5
2829,1218.0,,2023-03-07 00:00:00,22.137,21.588,22.137,21.588,5793
2830,1219.0,,2023-03-08 00:00:00,21.252,21.253,21.253,21.238,5876
2831,1220.0,,2023-03-09 00:00:00,21.109,21.109,21.109,21.109,0
2832,1221.0,,2023-03-10 00:00:00,21.065,21.065,21.065,21.065,0
2833,1222.0,,2023-03-13 00:00:00,21.618,21.886,21.886,21.618,5774
2834,1223.0,,2023-03-14 00:00:00,22.7,22.7,22.7,22.7,0
2835,1224.0,,2023-03-15 00:00:00,22.699,22.699,22.699,22.699,0
2836,1225.0,,2023-03-16 00:00:00,23.043,23.043,23.043,23.043,0
2837,1226.0,,2023-03-17 00:00:00,23.094,23.905,23.905,23.094,9811
2838,1227.0,,2023-03-20 00:00:00,24.578,24.194,24.578,24.161,9750
2839,1228.0,,2023-03-21 00:00:00,24.291,23.31,24.291,23.31,5078
2840,1229.0,,2023-03-22 00:00:00,23.55,23.55,23.55,23.55,0
2841,1230.0,,2023-03-23 00:00:00,24.132,24.132,24.132,24.132,0
2842,1231.0,,2023-03-24 00:00:00,24.27,24.413,24.413,24.194,9784
2843,1232.0,,2023-03-27 00:00:00,24.594,24.179,24.594,24.179,5029
2844,1233.0,,2023-03-28 00:00:00,24.626,24.626,24.626,24.626,0
2845,1234.0,,2023-03-29 00:00:00,25.157,25.157,25.157,25.157,0
2846,1235.0,,2023-03-30 00:00:00,25.43,25.43,25.43,25.43,0
2847,1236.0,,2023-03-31 00:00:00,25.737,25.737,25.737,25.737,0
2848,1237.0,,2023-04-03 00:00:00,25.152,26.101,26.101,25.152,4727
2849,1238.0,,2023-04-04 00:00:00,25.915,26.865,26.937,25.915,9690
2850,1239.0,,2023-04-05 00:00:00,26.981,27.2,27.2,26.981,500
2851,1240.0,,2023-04-06 00:00:00,26.852,26.852,26.852,26.852,0
2852,1241.0,,2023-04-11 00:00:00,26.799,27.206,27.206,26.799,8961
2853,1242.0,,2023-04-12 00:00:00,27.147,26.956,27.431,26.956,5434
2854,1243.0,,2023-04-13 00:00:00,27.257,27.671,27.672,27.257,783
2855,1244.0,,2023-04-14 00:00:00,27.867,27.345,27.867,27.345,9389
2856,1245.0,,2023-04-17 00:00:00,27.381,26.535,27.381,26.535,10343
2857,1246.0,,2023-04-18 00:00:00,26.716,26.716,26.716,26.716,0
2858,1247.0,,2023-04-19 00:00:00,26.453,26.282,26.453,26.282,9415
2859,1248.0,,2023-04-20 00:00:00,26.319,26.649,26.649,26.319,4755
2860,1249.0,,2023-04-21 00:00:00,25.911,25.911,25.911,25.911,0
2861,1250.0,,2023-04-24 00:00:00,25.79,25.79,25.79,25.79,0
2862,1251.0,,2023-04-25 00:00:00,26.27,25.737,26.27,25.737,8
2863,1252.0,,2023-04-26 00:00:00,26.166,26.045,26.166,26.02,4791
2864,1253.0,,2023-04-27 00:00:00,26.185,26.185,26.185,26.185,0
2865,1254.0,,2023-04-28 00:00:00,26.081,25.961,26.081,25.961,774
2866,1255.0,,2023-05-02 00:00:00,25.96,25.875,25.96,25.824,2551
2867,1256.0,,2023-05-03 00:00:00,26.918,26.826,26.918,26.823,4728
2868,1257.0,,2023-05-04 00:00:00,27.309,28.0,28.0,27.309,734
2869,1258.0,,2023-05-05 00:00:00,27.615,27.098,27.615,27.098,4573
2870,1259.0,,2023-05-08 00:00:00,27.784,27.52,27.812,27.52,2646
2871,1260.0,,2023-05-09 00:00:00,27.577,27.627,27.627,27.546,713
2872,1261.0,,2023-05-10 00:00:00,27.568,27.413,27.568,27.413,4172
2873,1262.0,,2023-05-11 00:00:00,27.378,27.214,27.378,27.214,4382
2874,1263.0,,2023-05-12 00:00:00,26.385,26.385,26.385,26.385,0
2875,1264.0,,2023-05-15 00:00:00,26.744,26.744,26.744,26.744,0
2876,1265.0,,2023-05-16 00:00:00,26.571,26.214,26.571,26.214,13012
2877,1266.0,,2023-05-17 00:00:00,25.962,25.926,25.962,25.861,600
2878,1267.0,,2023-05-18 00:00:00,25.492,24.675,25.492,24.675,1732
2879,1268.0,,2023-05-19 00:00:00,25.226,25.226,25.226,25.226,0
2880,1269.0,,2023-05-22 00:00:00,25.101,25.101,25.101,25.101,0
2881,1270.0,,2023-05-23 00:00:00,24.847,24.753,24.847,24.743,1177
2882,1271.0,,2023-05-24 00:00:00,24.916,24.532,24.916,24.532,4531
2883,1272.0,,2023-05-25 00:00:00,24.464,24.464,24.464,24.464,0
2884,1273.0,,2023-05-26 00:00:00,24.08,23.742,24.08,23.742,6420
2885,1274.0,,2023-05-29 00:00:00,23.928,24.102,24.102,23.928,5519
2886,1275.0,,2023-05-30 00:00:00,23.645,24.021,24.021,23.645,14621
2887,1276.0,,2023-05-31 00:00:00,23.548,24.002,24.002,23.548,12412
2888,1277.0,,2023-06-01 00:00:00,24.796,24.963,24.984,24.796,1913
2889,1278.0,,2023-06-02 00:00:00,24.883,24.58,25.043,24.503,16316
2890,1279.0,,2023-06-05 00:00:00,24.356,24.616,24.616,24.277,4857
2891,1280.0,,2023-06-06 00:00:00,24.459,24.459,24.459,24.459,0
2892,1281.0,,2023-06-07 00:00:00,24.458,24.458,24.458,24.458,0
2893,1282.0,,2023-06-08 00:00:00,24.401,24.444,24.475,24.38,372
2894,1283.0,,2023-06-09 00:00:00,24.635,24.635,24.635,24.635,0
2895,1284.0,,2023-06-12 00:00:00,24.26,24.329,24.345,24.256,611
2896,1285.0,,2023-06-13 00:00:00,24.394,24.341,24.458,24.341,508
2897,1286.0,,2023-06-14 00:00:00,24.182,24.182,24.182,24.182,0
2898,1287.0,,2023-06-15 00:00:00,23.735,23.735,23.735,23.735,0
2899,1288.0,,2023-06-16 00:00:00,24.054,24.054,24.054,24.054,0
2900,1289.0,,2023-06-19 00:00:00,24.205,24.205,24.205,24.205,0
2901,1290.0,,2023-06-20 00:00:00,24.035,23.339,24.112,23.339,9929
2902,1291.0,,2023-06-21 00:00:00,23.203,23.203,23.203,23.203,0
2903,1292.0,,2023-06-22 00:00:00,23.032,23.032,23.032,23.032,0
2904,1293.0,,2023-06-23 00:00:00,23.087,23.309,23.542,23.087,15905
2905,1294.0,,2023-06-26 00:00:00,23.201,23.201,23.201,23.201,0
2906,1295.0,,2023-06-27 00:00:00,23.483,22.826,23.483,22.826,10326
2907,1296.0,,2023-06-28 00:00:00,23.0,23.0,23.0,23.0,0
2908,1297.0,,2023-06-29 00:00:00,22.555,22.555,22.555,22.555,0
2909,1298.0,,2023-06-30 00:00:00,22.871,22.949,23.039,22.871,734
2910,1299.0,,2023-07-03 00:00:00,23.231,23.249,23.249,23.23,334
2911,1300.0,,2023-07-04 00:00:00,23.764,23.852,23.857,23.764,156
2912,1301.0,,2023-07-05 00:00:00,23.57,23.386,23.57,23.289,912
2913,1302.0,,2023-07-06 00:00:00,22.971,22.527,22.992,22.527,9253
2914,1303.0,,2023-07-07 00:00:00,22.515,22.515,22.515,22.515,0
2915,1304.0,,2023-07-10 00:00:00,22.719,22.719,22.719,22.719,0
2916,1305.0,,2023-07-11 00:00:00,23.353,23.353,23.353,23.353,0
2917,1306.0,,2023-07-12 00:00:00,23.374,24.396,24.396,23.374,4944
2918,1307.0,,2023-07-13 00:00:00,24.707,24.707,24.707,24.707,0
2919,1308.0,,2023-07-14 00:00:00,24.603,24.86,24.86,24.603,1160
2920,1309.0,,2023-07-17 00:00:00,24.548,24.548,24.548,24.548,0
2921,1310.0,,2023-07-18 00:00:00,24.689,25.31,25.31,24.689,700
2922,1311.0,,2023-07-19 00:00:00,25.02,24.986,25.02,24.986,681
2923,1312.0,,2023-07-20 00:00:00,25.058,25.015,25.058,25.015,5418
2924,1313.0,,2023-07-21 00:00:00,24.337,24.337,24.337,24.337,0
2925,1314.0,,2023-07-24 00:00:00,24.262,24.012,24.426,23.982,12770
2926,1315.0,,2023-07-25 00:00:00,24.418,24.418,24.418,24.418,0
2927,1316.0,,2023-07-26 00:00:00,24.712,24.327,24.712,24.327,500
2928,1317.0,,2023-07-27 00:00:00,24.442,23.66,24.442,23.538,5112
2929,1318.0,,2023-07-28 00:00:00,23.543,23.596,23.596,23.537,11360
2930,1319.0,,2023-07-31 00:00:00,23.59,23.59,23.59,23.59,0
2931,1320.0,,2023-08-01 00:00:00,23.97,23.97,23.97,23.97,0
2932,1321.0,,2023-08-02 00:00:00,23.475,23.551,23.551,23.475,200
2933,1322.0,,2023-08-03 00:00:00,22.644,22.537,22.664,22.537,4770
2934,1323.0,,2023-08-04 00:00:00,22.523,22.523,22.523,22.523,0
2935,1324.0,,2023-08-07 00:00:00,22.754,22.645,22.842,22.645,2721
2936,1325.0,,2023-08-08 00:00:00,22.598,22.375,22.598,22.375,7604
2937,1326.0,,2023-08-09 00:00:00,22.662,22.482,22.662,22.482,879
2938,1327.0,,2023-08-10 00:00:00,22.65,22.65,22.65,22.65,0
2939,1328.0,,2023-08-11 00:00:00,22.62,22.765,22.765,22.62,418
2940,1329.0,,2023-08-14 00:00:00,22.704,22.704,22.704,22.704,0
2941,1330.0,,2023-08-15 00:00:00,22.442,22.442,22.442,22.442,0
2942,1331.0,,2023-08-16 00:00:00,21.9,21.9,21.9,21.9,0
2943,1332.0,,2023-08-17 00:00:00,21.721,21.712,21.721,21.661,12512
2944,1333.0,,2023-08-18 00:00:00,21.542,21.316,21.542,21.316,51
2945,1334.0,,2023-08-21 00:00:00,21.341,21.341,21.341,21.341,0
2946,1335.0,,2023-08-22 00:00:00,21.522,21.522,21.522,21.522,0
2947,1336.0,,2023-08-23 00:00:00,21.839,21.864,21.864,21.836,8283
2948,1337.0,,2023-08-24 00:00:00,22.472,22.367,22.472,22.367,5095
2949,1338.0,,2023-08-25 00:00:00,22.21,21.785,22.261,21.785,6676
2950,1339.0,,2023-08-28 00:00:00,22.022,22.022,22.022,22.022,0
2951,1340.0,,2023-08-29 00:00:00,22.656,22.582,22.656,22.582,1148
2952,1341.0,,2023-08-30 00:00:00,22.794,22.794,22.794,22.794,0
2953,1342.0,,2023-08-31 00:00:00,22.95,22.702,22.95,22.702,9998
2954,1343.0,,2023-09-01 00:00:00,22.699,22.699,22.699,22.699,0
2955,1344.0,,2023-09-04 00:00:00,22.54,22.54,22.54,22.54,0
2956,1345.0,,2023-09-05 00:00:00,22.306,22.306,22.306,22.306,0
2957,1346.0,,2023-09-06 00:00:00,21.94,22.101,22.101,21.94,2
2958,1347.0,,2023-09-07 00:00:00,21.989,21.989,21.989,21.989,0
2959,1348.0,,2023-09-08 00:00:00,21.982,21.953,22.069,21.953,875
2960,1349.0,,2023-09-11 00:00:00,22.042,22.042,22.042,22.042,0
2961,1350.0,,2023-09-12 00:00:00,22.131,22.174,22.174,21.977,5994
2962,1351.0,,2023-09-13 00:00:00,22.099,22.099,22.099,22.099,0
2963,1352.0,,2023-09-14 00:00:00,22.1,22.1,22.1,22.1,0
2964,1353.0,,2023-09-15 00:00:00,22.544,22.544,22.544,22.544,0
2965,1354.0,,2023-09-18 00:00:00,22.979,22.992,22.992,22.874,4399
2966,1355.0,,2023-09-19 00:00:00,22.876,22.876,22.876,22.876,0
2967,1356.0,,2023-09-20 00:00:00,22.515,22.515,22.515,22.515,0
2968,1357.0,,2023-09-21 00:00:00,22.762,22.408,22.762,22.408,2420
2969,1358.0,,2023-09-22 00:00:00,22.531,22.433,22.531,22.433,1
2970,1359.0,,2023-09-25 00:00:00,22.304,22.085,22.304,22.085,1247
2971,1360.0,,2023-09-26 00:00:00,21.373,21.373,21.373,21.373,0
2972,1361.0,,2023-09-27 00:00:00,20.869,20.334,20.869,20.334,11828
2973,1362.0,,2023-09-28 00:00:00,20.192,20.33,20.33,20.152,7997
2974,1363.0,,2023-09-29 00:00:00,20.395,20.193,20.469,20.193,7175
2975,1364.0,,2023-10-02 00:00:00,20.076,19.937,20.076,19.93,6063
2976,1365.0,,2023-10-03 00:00:00,19.274,19.365,19.365,19.274,75
2977,1366.0,,2023-10-04 00:00:00,19.365,19.637,19.637,19.365,563
2978,1367.0,,2023-10-05 00:00:00,19.334,19.455,19.475,19.334,6008
2979,1368.0,,2023-10-06 00:00:00,19.575,19.691,19.705,19.575,7183
2980,1369.0,,2023-10-09 00:00:00,20.399,20.524,20.524,20.234,1263
2981,1370.0,,2023-10-10 00:00:00,20.367,20.512,20.512,20.367,8137
2982,1371.0,,2023-10-11 00:00:00,20.83,21.227,21.227,20.682,7249
2983,1372.0,,2023-10-12 00:00:00,21.42,21.107,21.42,21.107,6783
2984,1373.0,,2023-10-13 00:00:00,20.982,21.736,21.736,20.982,11672
2985,1374.0,,2023-10-16 00:00:00,21.448,21.673,21.673,21.448,6736
2986,1375.0,,2023-10-17 00:00:00,21.806,21.867,21.867,21.806,200
2987,1376.0,,2023-10-18 00:00:00,22.615,22.554,22.66,22.554,5471
2988,1377.0,,2023-10-19 00:00:00,22.228,22.113,22.228,22.113,1864
2989,1378.0,,2023-10-20 00:00:00,22.184,22.768,22.768,22.184,5823
2990,1379.0,,2023-10-23 00:00:00,22.242,22.289,22.289,22.242,877
2991,1380.0,,2023-10-24 00:00:00,22.353,22.353,22.353,22.353,565
2992,1381.0,,2023-10-25 00:00:00,22.049,21.969,22.049,21.919,8546
